SubjectID,StimulusType,response,RT
participant4,0,0,0
participant4,1,1,339
participant4,1,1,305
participant4,1,1,323
participant4,1,1,287
participant4,0,0,0
participant4,1,1,324
participant4,1,1,391
participant4,0,0,0
participant4,1,1,340
participant4,1,1,358
participant4,1,1,340
participant4,1,1,340
participant4,1,1,342
participant4,0,0,0
participant4,1,1,256
participant4,1,1,357
participant4,1,1,307
participant4,1,1,323
participant4,1,1,356
participant4,0,0,0
participant4,1,1,323
participant4,1,1,391
participant4,1,1,340
participant4,1,1,358
participant4,1,1,290
participant4,0,0,0
participant4,0,0,0
participant4,1,1,322
participant4,1,1,322
participant4,0,0,0
participant4,1,1,271
participant4,0,0,0
participant4,1,1,306
participant4,0,0,0
participant4,1,1,306
participant4,0,0,0
participant4,1,1,288
participant4,1,1,307
participant4,1,1,322
participant4,1,1,358
participant4,1,1,288
participant4,1,1,307
participant4,1,1,290
participant4,0,0,0
participant4,1,1,289
participant4,0,0,0
participant4,1,1,237
participant4,1,1,289
participant4,1,1,322
participant4,1,1,306
participant4,1,1,289
participant4,1,1,273
participant4,1,1,289
participant4,1,1,306
participant4,1,1,272
participant4,1,1,306
participant4,1,1,255
participant4,1,1,271
participant4,1,1,272
participant4,1,1,289
participant4,1,1,272
participant4,0,0,0
participant4,1,1,305
participant4,1,1,271
participant4,1,1,323
participant4,1,1,288
participant4,1,1,288
participant4,1,1,272
participant4,1,1,289
participant4,1,1,288
participant4,1,1,305
participant4,1,1,340
participant4,1,1,289
participant4,1,1,290
participant4,1,1,303
participant4,1,1,323
participant4,0,0,0
participant4,1,1,272
participant4,0,0,0
participant4,1,1,255
participant4,1,1,254
participant4,1,1,304
participant4,0,0,0
participant4,0,1,238
participant4,1,1,272
participant4,1,1,289
participant4,1,1,375
participant4,1,1,342
participant4,0,0,0
participant4,1,1,305
participant4,1,1,307
participant4,1,1,289
participant4,1,1,255
participant4,1,1,339
participant4,0,0,0
participant4,1,1,273
participant4,1,1,306
participant4,1,1,306
participant4,1,1,272
