SubjectID,StimulusType,response,RT
9,0,0,0
9,1,1,597
9,1,1,447
9,1,1,436
9,1,1,404
9,1,1,465
9,1,1,454
9,1,1,434
9,1,1,449
9,1,1,442
9,1,1,432
9,1,1,467
9,1,1,465
9,0,0,0
9,0,0,0
9,1,1,617
9,1,1,418
9,0,0,0
9,1,1,446
9,1,1,388
9,0,0,0
9,1,1,414
9,1,1,385
9,1,1,418
9,1,1,398
9,1,1,438
9,1,1,382
9,1,1,386
9,1,1,367
9,0,0,0
9,1,1,365
9,1,1,405
9,1,1,482
9,1,1,402
9,1,1,380
9,1,1,419
9,1,1,447
9,1,1,421
9,1,1,399
9,1,1,386
9,1,1,451
9,1,1,416
9,1,1,449
9,1,1,466
9,1,1,383
9,1,1,434
9,1,1,404
9,1,1,385
9,1,1,400
9,1,1,367
9,1,1,385
9,1,1,401
9,0,0,0
9,0,0,0
9,1,1,417
9,1,1,480
9,1,1,385
9,1,1,382
9,0,0,0
9,0,0,0
9,1,1,501
9,1,1,432
9,1,1,401
9,1,1,567
9,1,1,430
9,1,1,451
9,1,1,452
9,1,1,453
9,1,1,432
9,1,1,439
9,1,1,520
9,1,1,520
9,0,0,0
9,1,1,516
9,1,1,504
9,0,0,0
9,0,0,0
9,1,1,364
9,0,0,0
9,0,0,0
9,1,1,436
9,1,1,498
9,0,0,0
9,1,1,486
9,0,0,0
9,1,1,483
9,1,1,527
9,0,0,0
9,1,1,448
9,1,1,532
9,1,1,550
9,1,1,434
9,1,1,472
9,1,1,497
9,1,1,401
9,1,1,367
9,0,0,0
9,0,0,0
9,1,1,383
9,1,1,420
