SubjectID,StimulusType,response,RT
10,1,1,367
10,1,1,298
10,1,1,266
10,1,1,266
10,1,1,249
10,1,1,249
10,1,1,299
10,1,1,299
10,1,1,368
10,1,1,300
10,0,1,398
10,1,1,481
10,0,0,0
10,1,1,349
10,0,0,0
10,1,1,272
10,1,1,267
10,1,1,289
10,1,1,370
10,1,1,354
10,0,0,0
10,1,1,382
10,0,1,184
10,1,1,313
10,1,1,347
10,1,1,315
10,1,1,320
10,1,1,315
10,1,1,297
10,1,1,316
10,1,1,282
10,1,1,282
10,1,1,332
10,1,1,299
10,1,1,284
10,1,1,284
10,1,1,297
10,1,1,281
10,1,1,318
10,1,1,283
10,1,1,250
10,1,1,300
10,0,0,0
10,1,1,283
10,1,1,269
10,1,1,367
10,0,0,0
10,1,1,266
10,1,1,299
10,1,1,267
10,0,0,0
10,0,1,284
10,1,1,336
10,1,1,352
10,1,1,317
10,0,0,0
10,1,1,318
10,1,1,288
10,1,1,333
10,1,1,354
10,0,0,0
10,1,1,403
10,1,1,381
10,1,1,367
10,0,0,0
10,0,0,0
10,1,1,381
10,0,0,0
10,1,1,353
10,1,1,347
10,1,1,265
10,1,1,384
10,1,1,300
10,1,1,300
10,1,1,298
10,0,1,218
10,0,0,0
10,1,1,249
10,1,1,313
10,0,0,0
10,1,1,383
10,1,1,300
10,1,1,285
10,1,1,301
10,1,1,284
10,1,1,316
10,1,1,301
10,1,1,301
10,0,0,0
10,1,1,286
10,0,0,0
10,1,1,416
10,1,1,333
10,1,1,289
10,0,0,0
10,1,1,289
10,1,1,282
10,1,1,304
10,1,1,298
10,1,1,304
