SubjectID,StimulusType,response,RT
participant1,0,0,0
participant1,1,1,355
participant1,1,1,423
participant1,1,1,322
participant1,1,1,321
participant1,0,0,0
participant1,1,1,356
participant1,1,1,339
participant1,1,1,339
participant1,1,1,356
participant1,1,1,407
participant1,1,1,356
participant1,1,1,373
participant1,1,1,305
participant1,1,1,305
participant1,0,0,0
participant1,1,1,304
participant1,0,0,0
participant1,0,0,0
participant1,1,1,391
participant1,1,1,340
participant1,1,1,357
participant1,1,1,374
participant1,1,1,339
participant1,1,1,356
participant1,1,1,305
participant1,1,1,322
participant1,1,1,340
participant1,1,1,374
participant1,1,1,323
participant1,0,0,0
participant1,1,1,390
participant1,1,1,373
participant1,0,0,0
participant1,1,1,323
participant1,1,1,289
participant1,0,0,0
participant1,1,1,288
participant1,1,1,340
participant1,0,0,0
participant1,1,1,306
participant1,1,1,271
participant1,1,1,356
participant1,1,1,289
participant1,1,1,339
participant1,1,1,290
participant1,1,1,272
participant1,1,1,290
participant1,1,1,289
participant1,1,1,272
participant1,0,0,0
participant1,1,1,340
participant1,1,1,306
participant1,1,1,305
participant1,1,1,272
participant1,1,1,288
participant1,0,0,0
participant1,1,1,306
participant1,1,1,340
participant1,1,1,272
participant1,1,1,358
participant1,0,0,0
participant1,1,1,271
participant1,1,1,357
participant1,1,1,272
participant1,1,1,305
participant1,0,0,0
participant1,0,1,289
participant1,1,1,310
participant1,1,1,323
participant1,0,0,0
participant1,1,1,322
participant1,1,1,306
participant1,1,1,305
participant1,1,1,305
participant1,0,0,0
participant1,1,1,357
participant1,0,0,0
participant1,1,1,390
participant1,1,1,340
participant1,1,1,323
participant1,1,1,323
participant1,1,1,323
participant1,1,1,306
participant1,1,1,323
participant1,1,1,340
participant1,1,1,322
participant1,1,1,323
participant1,0,0,0
participant1,1,1,340
participant1,1,1,323
participant1,1,1,323
participant1,1,1,340
participant1,0,0,0
participant1,0,0,0
participant1,1,1,409
participant1,1,1,339
participant1,1,1,340
participant1,1,1,322
participant1,1,1,338
