SubjectID,StimulusType,response,RT
10,1,1,410
10,1,1,364
10,1,1,349
10,1,1,346
10,1,1,313
10,1,1,349
10,0,0,0
10,1,1,379
10,0,0,0
10,1,1,414
10,0,0,0
10,0,1,283
10,1,1,760
10,1,1,413
10,1,1,396
10,1,1,332
10,1,1,365
10,1,1,397
10,1,1,364
10,1,1,345
10,1,1,347
10,1,1,382
10,1,1,364
10,1,1,348
10,1,1,396
10,1,1,362
10,1,1,365
10,1,1,347
10,1,1,265
10,0,0,0
10,1,1,381
10,0,0,0
10,1,1,460
10,1,1,395
10,1,1,396
10,0,0,0
10,1,1,133
10,1,1,367
10,1,1,364
10,1,1,397
10,1,1,379
10,1,1,330
10,1,1,331
10,1,1,315
10,1,1,362
10,1,1,315
10,1,1,362
10,0,0,0
10,0,0,0
10,1,1,364
10,0,0,0
10,1,1,363
10,1,1,562
10,1,1,346
10,1,1,347
10,1,1,348
10,1,1,282
10,1,1,348
10,1,1,297
10,1,1,347
10,1,1,345
10,1,1,348
10,1,1,379
10,1,1,366
10,0,0,0
10,1,1,397
10,1,1,366
10,0,0,0
10,1,1,397
10,1,1,314
10,1,1,396
10,1,1,298
10,1,1,282
10,1,1,347
10,0,0,0
10,1,1,315
10,1,1,330
10,1,1,264
10,0,0,0
10,1,1,182
10,1,1,230
10,0,1,215
10,0,1,199
10,0,0,0
10,0,0,0
10,1,1,397
10,1,1,395
10,1,1,263
10,1,1,299
10,1,1,299
10,1,1,398
10,0,0,0
10,1,1,416
10,1,1,164
10,1,1,315
10,1,1,282
10,1,1,298
10,0,0,0
10,1,1,299
10,1,1,300
