SubjectID,StimulusType,response,RT
999,1,nan,0
999,0,1,1.004448413848877
999,1,1,1.0038208961486816
999,0,1,1.0044457912445068
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,0,nan,0
999,1,1,1.0033037662506104
999,0,1,1.0041735172271729
999,1,1,1.0035436153411865
999,0,1,1.0041277408599854
999,0,1,1.0058369636535645
999,0,1,1.0042858123779297
999,1,1,1.0046632289886475
999,1,1,1.003631830215454
999,0,1,1.0041851997375488
999,1,1,1.0072154998779297
999,1,1,1.004716396331787
999,0,1,1.0041847229003906
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,0,nan,0
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,0,nan,0
999,1,nan,0
999,1,nan,0
999,0,nan,0
999,0,nan,0
999,0,nan,0
