SubjectID,StimulusType,response,RT
0,1,1,381
0,1,1,313
0,0,1,314
0,1,1,249
0,1,1,347
0,1,1,300
0,1,1,315
0,1,1,331
0,1,1,284
0,1,1,315
0,1,1,312
0,1,1,316
0,1,1,331
0,0,0,0
0,1,1,365
0,1,1,263
0,1,1,315
0,1,1,330
0,1,1,281
0,1,1,361
0,1,1,313
0,1,1,297
0,1,1,314
0,1,1,296
0,0,1,267
0,1,1,313
0,1,1,300
0,1,1,330
0,1,1,313
0,0,0,0
0,1,1,297
0,1,1,316
0,1,1,313
0,1,1,299
0,1,1,299
0,1,1,366
0,0,0,0
0,1,1,379
0,1,1,297
0,1,1,282
0,1,1,298
0,1,1,313
0,1,1,297
0,0,0,0
0,0,1,298
0,1,1,346
0,1,1,314
0,1,1,329
0,1,1,298
0,1,1,299
0,0,0,0
0,1,1,380
0,1,1,331
0,0,0,0
0,0,0,0
0,1,1,363
0,1,1,380
0,1,1,331
0,1,1,366
0,0,0,0
0,0,0,0
0,1,1,447
0,1,1,445
0,1,1,365
0,1,1,365
0,0,0,0
0,1,1,331
0,1,1,429
0,0,0,0
0,1,1,315
0,1,1,299
0,1,1,280
0,1,1,330
0,1,1,315
0,1,1,314
0,1,1,298
0,1,1,314
0,0,0,0
0,1,1,315
0,1,1,331
0,0,1,282
0,1,1,348
0,1,1,314
0,1,1,331
0,1,1,331
0,0,0,0
0,1,1,329
0,1,1,296
0,1,1,330
0,0,0,0
0,1,1,379
0,1,1,314
0,1,1,314
0,1,1,313
0,0,0,0
0,1,1,411
0,1,1,347
0,1,1,332
0,0,0,0
0,1,1,181
