SubjectID,StimulusType,response,RT
11,1,1,654
11,1,1,335
11,0,0,0
11,1,1,265
11,1,1,451
11,1,1,319
11,1,1,383
11,1,1,400
11,0,0,0
11,1,1,266
11,1,1,313
11,1,1,297
11,1,1,552
11,1,1,348
11,1,1,351
11,0,0,0
11,0,0,0
11,1,1,284
11,1,1,369
11,1,1,369
11,1,1,366
11,1,1,405
11,1,1,415
11,1,1,370
11,1,1,352
11,0,0,0
11,0,1,283
11,1,1,319
11,0,0,0
11,1,1,314
11,1,1,334
11,1,1,518
11,1,1,370
11,1,1,486
11,0,0,0
11,1,1,414
11,1,1,366
11,1,1,386
11,1,1,313
11,1,1,338
11,1,1,385
11,0,0,0
11,0,0,0
11,0,0,0
11,0,0,0
11,1,1,432
11,1,1,348
11,1,1,318
11,0,0,0
11,1,1,317
11,1,1,370
11,1,1,383
11,0,0,0
11,1,1,299
11,1,1,367
11,1,1,300
11,1,1,320
11,1,1,387
11,1,1,429
11,1,1,435
11,1,1,400
11,1,1,433
11,0,0,0
11,1,1,416
11,1,1,336
11,1,1,299
11,1,1,306
11,0,0,0
11,1,1,302
11,1,1,298
11,1,1,334
11,1,1,455
11,1,1,367
11,1,1,333
11,1,1,379
11,0,0,0
11,1,1,351
11,0,0,0
11,1,1,313
11,1,1,399
11,1,1,351
11,1,1,347
11,1,1,320
11,1,1,316
11,1,1,383
11,1,1,336
11,1,1,284
11,1,1,285
11,1,1,251
11,1,1,203
11,0,1,216
11,1,1,288
11,1,1,335
11,1,1,337
11,1,1,332
11,1,1,334
11,1,1,366
11,1,1,332
11,0,0,0
11,1,1,385
